SN_FLUS_SOM_VER,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_NITRI_NITRA,Dati fisici,Caratteristiche Fisiche,True,True,True

SOLFATO,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_FLUS_SUP,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_FOSFATI,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_ORG_ALOG,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_OSMOSI_INV,Dati fisici,Caratteristiche Fisiche,True,True,True

SOTTENSIONE,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_GETTO_CONT,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_OSS_C_NITRI,Dati fisici,Caratteristiche Fisiche,True,True,True

SPESSORE,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_GRIGLIAT,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_OSS_S_NITRI,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_GRIG_SPINTA,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_PARAM_OUT,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_GRIG_TRAD,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_PIANO_PARTICEL,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_PNT_PRIMARIO,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_H2O_GAS,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_POST_ISPES,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_PRECIPIT,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_IDROC_ALOG,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_PREDIS_ALL,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_PUBBLICA,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_RECINZ,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_ISPESS,Dati fisici,Caratteristiche Fisiche,True,True,True

SUP_VAS_OSSID,Dati fisici,Caratteristiche Fisiche,True,True,True

SUP_VAS_SED_FIN,Dati fisici,Caratteristiche Fisiche,True,True,True

SUP_VAS_SED_PRIM,Dati fisici,Caratteristiche Fisiche,True,True,True

UMID_MEDIA_RES,Dati fisici,Caratteristiche Fisiche,True,True,True

VARIAZIONE,Dati fisici,Caratteristiche Fisiche,True,True,True

TENSIONE,Dati fisici,Caratteristiche Fisiche,True,True,True

CARICO,Dati fisici,Caratteristiche Fisiche,True,True,True

PESO,Dati fisici,Caratteristiche Fisiche,True,True,True

NUM_,Dati fisici,Caratteristiche Fisiche,True,True,True

N_,Dati fisici,Caratteristiche Fisiche,True,True,True

D_ASS_CARB_ATT,Dati fisici,Caratteristiche Fisiche,True,True,True

D_TRASMISSIONE,Dati fisici,Caratteristiche Fisiche,True,True,True

COMPLESSITA,Dati fisici,Caratteristiche Fisiche,True,True,True

DISTFONDO,Dati fisici,Caratteristiche Fisiche,True,True,True

NUMSTRALCIO,Dati fisici,Caratteristiche Fisiche,True,True,True

DIAM_,Diametro,Caratteristiche Fisiche,True,True,True

D_DIAM_,Diametro,Caratteristiche Fisiche,True,True,True

D_DIAMETRO,Diametro,Caratteristiche Fisiche,True,True,True

DIAMETRO,Diametro,Caratteristiche Fisiche,True,True,True

DIM_,Dimensione,Caratteristiche Fisiche,True,True,True

DIST_,Distanza,Caratteristiche Fisiche,True,True,True

DISTANZA,Distanza,Caratteristiche Fisiche,True,True,True

DIS_CHIUSINO_1,Distanza,Caratteristiche Fisiche,True,True,True

DIS_CHIUSINO_2,Distanza,Caratteristiche Fisiche,True,True,True

LUNG_,Lunghezza,Caratteristiche Fisiche,True,True,True

LUNGHEZZA,Lunghezza,Caratteristiche Fisiche,True,True,True

PENDENZA,Pendenza,Caratteristiche Fisiche,True,True,True

PEND_TUB_PREL,Pendenza,Caratteristiche Fisiche,True,True,True

PORTATA,Portata,Caratteristiche Fisiche,True,True,True

PORT_,Portata,Caratteristiche Fisiche,True,True,True

POTENZA,Potenza,Caratteristiche Fisiche,True,True,True

PRES_,Pressione,Caratteristiche Fisiche,True,True,True

PRESSIONE,Pressione,Caratteristiche Fisiche,True,True,True

PROF_,Profondita,Caratteristiche Fisiche,True,True,True

PROFONDITA,Profondita,Caratteristiche Fisiche,True,True,True

SN_VALORI,Valori,Caratteristiche Fisiche,True,True,True

VALORE,Valori,Caratteristiche Fisiche,True,True,True

CFG_VALUE,Valori,Caratteristiche Fisiche,True,True,True

VALORI,Valori,Caratteristiche Fisiche,True,True,True

